time_min,time_hours,S_mean,S_median,S_q25,S_q75,S_min,S_max,S_std,A_mean,A_median,A_q25,A_q75,A_min,A_max,A_std,Ap_c_mean,Ap_c_median,Ap_c_q25,Ap_c_q75,Ap_c_min,Ap_c_max,Ap_c_std,Ap_n_mean,Ap_n_median,Ap_n_q25,Ap_n_q75,Ap_n_min,Ap_n_max,Ap_n_std,r_mean,r_median,r_q25,r_q75,r_min,r_max,r_std,R_mean,R_median,R_q25,R_q75,R_min,R_max,R_std,f_mean,f_median,f_q25,f_q75,f_min,f_max,f_std,F_mean,F_median,F_q25,F_q75,F_min,F_max,F_std,a_mean,a_median,a_q25,a_q75,a_min,a_max,a_std,total_STAT1_mean,total_pSTAT1_mean
617.5551102204408,10.292585170340681,0.0,0.0,0.0,0.0,0.0,0.0,NaN,132669.94693234537,132669.94693234537,132669.94693234537,132669.94693234537,132669.94693234537,132669.94693234537,NaN,72.0,72.0,72.0,72.0,72.0,72.0,NaN,12.0,12.0,12.0,12.0,12.0,12.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,NaN,497.0,497.0,497.0,497.0,497.0,497.0,NaN,1.0,1.0,1.0,1.0,1.0,1.0,NaN,9075.0,9075.0,9075.0,9075.0,9075.0,9075.0,NaN,8.0,8.0,8.0,8.0,8.0,8.0,NaN,132753.94693234537,84.0
620.440881763527,10.340681362725451,0.0,0.0,0.0,0.0,0.0,0.0,NaN,133902.4121861604,133902.4121861604,133902.4121861604,133902.4121861604,133902.4121861604,133902.4121861604,NaN,68.0,68.0,68.0,68.0,68.0,68.0,NaN,9.0,9.0,9.0,9.0,9.0,9.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,NaN,475.0,475.0,475.0,475.0,475.0,475.0,NaN,1.0,1.0,1.0,1.0,1.0,1.0,NaN,8864.0,8864.0,8864.0,8864.0,8864.0,8864.0,NaN,7.0,7.0,7.0,7.0,7.0,7.0,NaN,133979.4121861604,77.0
623.3266533066133,10.38877755511022,0.0,0.0,0.0,0.0,0.0,0.0,NaN,134775.401730998,134775.401730998,134775.401730998,134775.401730998,134775.401730998,134775.401730998,NaN,68.0,68.0,68.0,68.0,68.0,68.0,NaN,8.0,8.0,8.0,8.0,8.0,8.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,NaN,451.0,451.0,451.0,451.0,451.0,451.0,NaN,1.0,1.0,1.0,1.0,1.0,1.0,NaN,8647.0,8647.0,8647.0,8647.0,8647.0,8647.0,NaN,6.0,6.0,6.0,6.0,6.0,6.0,NaN,134851.401730998,76.0
626.2124248496993,10.43687374749499,0.0,0.0,0.0,0.0,0.0,0.0,NaN,135590.16419453573,135590.16419453573,135590.16419453573,135590.16419453573,135590.16419453573,135590.16419453573,NaN,67.0,67.0,67.0,67.0,67.0,67.0,NaN,4.0,4.0,4.0,4.0,4.0,4.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,NaN,427.99999999999994,427.99999999999994,427.99999999999994,427.99999999999994,427.99999999999994,427.99999999999994,NaN,1.0,1.0,1.0,1.0,1.0,1.0,NaN,8433.0,8433.0,8433.0,8433.0,8433.0,8433.0,NaN,6.0,6.0,6.0,6.0,6.0,6.0,NaN,135661.16419453573,71.0
629.0981963927856,10.48496993987976,0.0,0.0,0.0,0.0,0.0,0.0,NaN,136387.0,136387.0,136387.0,136387.0,136387.0,136387.0,NaN,61.0,61.0,61.0,61.0,61.0,61.0,NaN,4.0,4.0,4.0,4.0,4.0,4.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,NaN,408.0,408.0,408.0,408.0,408.0,408.0,NaN,1.0,1.0,1.0,1.0,1.0,1.0,NaN,8211.190144038828,8211.190144038828,8211.190144038828,8211.190144038828,8211.190144038828,8211.190144038828,NaN,6.0,6.0,6.0,6.0,6.0,6.0,NaN,136452.0,65.0
631.9839679358718,10.53306613226453,0.0,0.0,0.0,0.0,0.0,0.0,NaN,137244.0,137244.0,137244.0,137244.0,137244.0,137244.0,NaN,53.00000000000001,53.00000000000001,53.00000000000001,53.00000000000001,53.00000000000001,53.00000000000001,NaN,5.0,5.0,5.0,5.0,5.0,5.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,NaN,382.8547205944404,382.8547205944404,382.8547205944404,382.8547205944404,382.8547205944404,382.8547205944404,NaN,1.0,1.0,1.0,1.0,1.0,1.0,NaN,8024.0,8024.0,8024.0,8024.0,8024.0,8024.0,NaN,6.0,6.0,6.0,6.0,6.0,6.0,NaN,137302.0,58.00000000000001
634.869739478958,10.581162324649299,0.0,0.0,0.0,0.0,0.0,0.0,NaN,138053.64447872774,138053.64447872774,138053.64447872774,138053.64447872774,138053.64447872774,138053.64447872774,NaN,42.0,42.0,42.0,42.0,42.0,42.0,NaN,7.0,7.0,7.0,7.0,7.0,7.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,NaN,361.0,361.0,361.0,361.0,361.0,361.0,NaN,1.0,1.0,1.0,1.0,1.0,1.0,NaN,7821.0,7821.0,7821.0,7821.0,7821.0,7821.0,NaN,6.0,6.0,6.0,6.0,6.0,6.0,NaN,138102.64447872774,49.0
637.7555110220441,10.629258517034069,0.0,0.0,0.0,0.0,0.0,0.0,NaN,138907.55604189087,138907.55604189087,138907.55604189087,138907.55604189087,138907.55604189087,138907.55604189087,NaN,37.0,37.0,37.0,37.0,37.0,37.0,NaN,6.0,6.0,6.0,6.0,6.0,6.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,NaN,333.0,333.0,333.0,333.0,333.0,333.0,NaN,1.0,1.0,1.0,1.0,1.0,1.0,NaN,7653.0,7653.0,7653.0,7653.0,7653.0,7653.0,NaN,6.0,6.0,6.0,6.0,6.0,6.0,NaN,138950.55604189087,43.0
640.6412825651303,10.677354709418838,0.0,0.0,0.0,0.0,0.0,0.0,NaN,139821.67052010293,139821.67052010293,139821.67052010293,139821.67052010293,139821.67052010293,139821.67052010293,NaN,31.0,31.0,31.0,31.0,31.0,31.0,NaN,6.0,6.0,6.0,6.0,6.0,6.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,NaN,307.0,307.0,307.0,307.0,307.0,307.0,NaN,1.0,1.0,1.0,1.0,1.0,1.0,NaN,7441.0,7441.0,7441.0,7441.0,7441.0,7441.0,NaN,6.0,6.0,6.0,6.0,6.0,6.0,NaN,139858.67052010293,37.0
643.5270541082165,10.725450901803606,0.0,0.0,0.0,0.0,0.0,0.0,NaN,140649.0,140649.0,140649.0,140649.0,140649.0,140649.0,NaN,26.0,26.0,26.0,26.0,26.0,26.0,NaN,5.0,5.0,5.0,5.0,5.0,5.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,NaN,281.0,281.0,281.0,281.0,281.0,281.0,NaN,1.0,1.0,1.0,1.0,1.0,1.0,NaN,7261.899023745347,7261.899023745347,7261.899023745347,7261.899023745347,7261.899023745347,7261.899023745347,NaN,6.0,6.0,6.0,6.0,6.0,6.0,NaN,140680.0,31.0
646.4128256513026,10.773547094188377,0.0,0.0,0.0,0.0,0.0,0.0,NaN,141483.52057891095,141483.52057891095,141483.52057891095,141483.52057891095,141483.52057891095,141483.52057891095,NaN,24.0,24.0,24.0,24.0,24.0,24.0,NaN,6.0,6.0,6.0,6.0,6.0,6.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,NaN,264.0,264.0,264.0,264.0,264.0,264.0,NaN,1.0,1.0,1.0,1.0,1.0,1.0,NaN,7072.0,7072.0,7072.0,7072.0,7072.0,7072.0,NaN,6.0,6.0,6.0,6.0,6.0,6.0,NaN,141513.52057891095,30.0
649.2985971943888,10.821643286573146,0.0,0.0,0.0,0.0,0.0,0.0,NaN,142338.37944988586,142338.37944988586,142338.37944988586,142338.37944988586,142338.37944988586,142338.37944988586,NaN,24.0,24.0,24.0,24.0,24.0,24.0,NaN,3.0,3.0,3.0,3.0,3.0,3.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,NaN,243.0,243.0,243.0,243.0,243.0,243.0,NaN,1.0,1.0,1.0,1.0,1.0,1.0,NaN,6912.0,6912.0,6912.0,6912.0,6912.0,6912.0,NaN,6.0,6.0,6.0,6.0,6.0,6.0,NaN,142365.37944988586,27.0
652.184368737475,10.869739478957916,0.0,0.0,0.0,0.0,0.0,0.0,NaN,143203.35594546297,143203.35594546297,143203.35594546297,143203.35594546297,143203.35594546297,143203.35594546297,NaN,21.0,21.0,21.0,21.0,21.0,21.0,NaN,3.0,3.0,3.0,3.0,3.0,3.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,NaN,228.00000000000003,228.00000000000003,228.00000000000003,228.00000000000003,228.00000000000003,228.00000000000003,NaN,1.0,1.0,1.0,1.0,1.0,1.0,NaN,6749.0,6749.0,6749.0,6749.0,6749.0,6749.0,NaN,6.0,6.0,6.0,6.0,6.0,6.0,NaN,143227.35594546297,24.0
655.0701402805611,10.917835671342685,0.0,0.0,0.0,0.0,0.0,0.0,NaN,144025.0952840086,144025.0952840086,144025.0952840086,144025.0952840086,144025.0952840086,144025.0952840086,NaN,19.0,19.0,19.0,19.0,19.0,19.0,NaN,5.0,5.0,5.0,5.0,5.0,5.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,NaN,215.99999999999997,215.99999999999997,215.99999999999997,215.99999999999997,215.99999999999997,215.99999999999997,NaN,1.0,1.0,1.0,1.0,1.0,1.0,NaN,6582.0,6582.0,6582.0,6582.0,6582.0,6582.0,NaN,6.0,6.0,6.0,6.0,6.0,6.0,NaN,144049.0952840086,24.0
657.9559118236473,10.965931863727455,0.0,0.0,0.0,0.0,0.0,0.0,NaN,144874.0,144874.0,144874.0,144874.0,144874.0,144874.0,NaN,15.0,15.0,15.0,15.0,15.0,15.0,NaN,6.0,6.0,6.0,6.0,6.0,6.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,NaN,204.0,204.0,204.0,204.0,204.0,204.0,NaN,1.0,1.0,1.0,1.0,1.0,1.0,NaN,6426.479455816037,6426.479455816037,6426.479455816037,6426.479455816037,6426.479455816037,6426.479455816037,NaN,6.0,6.0,6.0,6.0,6.0,6.0,NaN,144895.0,21.0
660.8416833667335,11.014028056112224,0.0,0.0,0.0,0.0,0.0,0.0,NaN,145748.0,145748.0,145748.0,145748.0,145748.0,145748.0,NaN,14.0,14.0,14.0,14.0,14.0,14.0,NaN,5.0,5.0,5.0,5.0,5.0,5.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,NaN,197.0,197.0,197.0,197.0,197.0,197.0,NaN,1.0,1.0,1.0,1.0,1.0,1.0,NaN,6273.999662564962,6273.999662564962,6273.999662564962,6273.999662564962,6273.999662564962,6273.999662564962,NaN,6.0,6.0,6.0,6.0,6.0,6.0,NaN,145767.0,19.0
663.7274549098196,11.062124248496994,0.0,0.0,0.0,0.0,0.0,0.0,NaN,146570.22340381358,146570.22340381358,146570.22340381358,146570.22340381358,146570.22340381358,146570.22340381358,NaN,12.0,12.0,12.0,12.0,12.0,12.0,NaN,5.0,5.0,5.0,5.0,5.0,5.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,NaN,192.0,192.0,192.0,192.0,192.0,192.0,NaN,1.0,1.0,1.0,1.0,1.0,1.0,NaN,6128.0,6128.0,6128.0,6128.0,6128.0,6128.0,NaN,6.0,6.0,6.0,6.0,6.0,6.0,NaN,146587.22340381358,17.0
666.6132264529058,11.110220440881763,0.0,0.0,0.0,0.0,0.0,0.0,NaN,147416.32425669173,147416.32425669173,147416.32425669173,147416.32425669173,147416.32425669173,147416.32425669173,NaN,8.0,8.0,8.0,8.0,8.0,8.0,NaN,5.0,5.0,5.0,5.0,5.0,5.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,NaN,181.0,181.0,181.0,181.0,181.0,181.0,NaN,1.0,1.0,1.0,1.0,1.0,1.0,NaN,5972.0,5972.0,5972.0,5972.0,5972.0,5972.0,NaN,6.0,6.0,6.0,6.0,6.0,6.0,NaN,147429.32425669173,13.0
669.498997995992,11.158316633266534,0.0,0.0,0.0,0.0,0.0,0.0,NaN,148245.34209389167,148245.34209389167,148245.34209389167,148245.34209389167,148245.34209389167,148245.34209389167,NaN,5.0,5.0,5.0,5.0,5.0,5.0,NaN,6.0,6.0,6.0,6.0,6.0,6.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,NaN,168.0,168.0,168.0,168.0,168.0,168.0,NaN,1.0,1.0,1.0,1.0,1.0,1.0,NaN,5835.0,5835.0,5835.0,5835.0,5835.0,5835.0,NaN,6.0,6.0,6.0,6.0,6.0,6.0,NaN,148256.34209389167,11.0
672.3847695390782,11.206412825651302,0.0,0.0,0.0,0.0,0.0,0.0,NaN,149080.23684428516,149080.23684428516,149080.23684428516,149080.23684428516,149080.23684428516,149080.23684428516,NaN,5.0,5.0,5.0,5.0,5.0,5.0,NaN,5.0,5.0,5.0,5.0,5.0,5.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,NaN,157.0,157.0,157.0,157.0,157.0,157.0,NaN,1.0,1.0,1.0,1.0,1.0,1.0,NaN,5701.0,5701.0,5701.0,5701.0,5701.0,5701.0,NaN,6.0,6.0,6.0,6.0,6.0,6.0,NaN,149090.23684428516,10.0
675.2705410821643,11.254509018036073,0.0,0.0,0.0,0.0,0.0,0.0,NaN,150007.5851600505,150007.5851600505,150007.5851600505,150007.5851600505,150007.5851600505,150007.5851600505,NaN,8.0,8.0,8.0,8.0,8.0,8.0,NaN,2.0,2.0,2.0,2.0,2.0,2.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,NaN,147.0,147.0,147.0,147.0,147.0,147.0,NaN,1.0,1.0,1.0,1.0,1.0,1.0,NaN,5559.0,5559.0,5559.0,5559.0,5559.0,5559.0,NaN,6.0,6.0,6.0,6.0,6.0,6.0,NaN,150017.5851600505,10.0
678.1563126252505,11.302605210420841,0.0,0.0,0.0,0.0,0.0,0.0,NaN,150857.29021736403,150857.29021736403,150857.29021736403,150857.29021736403,150857.29021736403,150857.29021736403,NaN,7.0,7.0,7.0,7.0,7.0,7.0,NaN,2.0,2.0,2.0,2.0,2.0,2.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,NaN,138.0,138.0,138.0,138.0,138.0,138.0,NaN,1.0,1.0,1.0,1.0,1.0,1.0,NaN,5448.0,5448.0,5448.0,5448.0,5448.0,5448.0,NaN,6.0,6.0,6.0,6.0,6.0,6.0,NaN,150866.29021736403,9.0
681.0420841683367,11.350701402805612,0.0,0.0,0.0,0.0,0.0,0.0,NaN,151668.47508397562,151668.47508397562,151668.47508397562,151668.47508397562,151668.47508397562,151668.47508397562,NaN,7.0,7.0,7.0,7.0,7.0,7.0,NaN,1.0,1.0,1.0,1.0,1.0,1.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,NaN,134.0,134.0,134.0,134.0,134.0,134.0,NaN,1.0,1.0,1.0,1.0,1.0,1.0,NaN,5342.0,5342.0,5342.0,5342.0,5342.0,5342.0,NaN,6.0,6.0,6.0,6.0,6.0,6.0,NaN,151676.47508397562,8.0
683.9278557114228,11.39879759519038,0.0,0.0,0.0,0.0,0.0,0.0,NaN,152506.0,152506.0,152506.0,152506.0,152506.0,152506.0,NaN,6.0,6.0,6.0,6.0,6.0,6.0,NaN,1.0,1.0,1.0,1.0,1.0,1.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,NaN,130.0,130.0,130.0,130.0,130.0,130.0,NaN,1.0,1.0,1.0,1.0,1.0,1.0,NaN,5217.262615359064,5217.262615359064,5217.262615359064,5217.262615359064,5217.262615359064,5217.262615359064,NaN,6.0,6.0,6.0,6.0,6.0,6.0,NaN,152513.0,7.0
686.813627254509,11.446893787575151,0.0,0.0,0.0,0.0,0.0,0.0,NaN,153346.95911505487,153346.95911505487,153346.95911505487,153346.95911505487,153346.95911505487,153346.95911505487,NaN,6.0,6.0,6.0,6.0,6.0,6.0,NaN,1.0,1.0,1.0,1.0,1.0,1.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,NaN,128.0,128.0,128.0,128.0,128.0,128.0,NaN,1.0,1.0,1.0,1.0,1.0,1.0,NaN,5098.0,5098.0,5098.0,5098.0,5098.0,5098.0,NaN,6.0,6.0,6.0,6.0,6.0,6.0,NaN,153353.95911505487,7.0
689.6993987975952,11.49498997995992,0.0,0.0,0.0,0.0,0.0,0.0,NaN,154089.0,154089.0,154089.0,154089.0,154089.0,154089.0,NaN,5.0,5.0,5.0,5.0,5.0,5.0,NaN,1.0,1.0,1.0,1.0,1.0,1.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,NaN,118.99999999999999,118.99999999999999,118.99999999999999,118.99999999999999,118.99999999999999,118.99999999999999,NaN,1.0,1.0,1.0,1.0,1.0,1.0,NaN,4964.708799745162,4964.708799745162,4964.708799745162,4964.708799745162,4964.708799745162,4964.708799745162,NaN,5.0,5.0,5.0,5.0,5.0,5.0,NaN,154095.0,6.0
692.5851703406813,11.54308617234469,0.0,0.0,0.0,0.0,0.0,0.0,NaN,154687.4862584971,154687.4862584971,154687.4862584971,154687.4862584971,154687.4862584971,154687.4862584971,NaN,5.0,5.0,5.0,5.0,5.0,5.0,NaN,1.0,1.0,1.0,1.0,1.0,1.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,NaN,114.0,114.0,114.0,114.0,114.0,114.0,NaN,1.0,1.0,1.0,1.0,1.0,1.0,NaN,4849.0,4849.0,4849.0,4849.0,4849.0,4849.0,NaN,5.0,5.0,5.0,5.0,5.0,5.0,NaN,154693.4862584971,6.0
695.4709418837675,11.591182364729459,0.0,0.0,0.0,0.0,0.0,0.0,NaN,155340.27505904023,155340.27505904023,155340.27505904023,155340.27505904023,155340.27505904023,155340.27505904023,NaN,5.0,5.0,5.0,5.0,5.0,5.0,NaN,1.0,1.0,1.0,1.0,1.0,1.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,NaN,112.0,112.0,112.0,112.0,112.0,112.0,NaN,1.0,1.0,1.0,1.0,1.0,1.0,NaN,4759.0,4759.0,4759.0,4759.0,4759.0,4759.0,NaN,5.0,5.0,5.0,5.0,5.0,5.0,NaN,155346.27505904023,6.0
698.3567134268537,11.639278557114228,0.0,0.0,0.0,0.0,0.0,0.0,NaN,155990.92095060437,155990.92095060437,155990.92095060437,155990.92095060437,155990.92095060437,155990.92095060437,NaN,4.0,4.0,4.0,4.0,4.0,4.0,NaN,1.0,1.0,1.0,1.0,1.0,1.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,NaN,104.0,104.0,104.0,104.0,104.0,104.0,NaN,1.0,1.0,1.0,1.0,1.0,1.0,NaN,4627.0,4627.0,4627.0,4627.0,4627.0,4627.0,NaN,5.0,5.0,5.0,5.0,5.0,5.0,NaN,155995.92095060437,5.0
701.2424849699398,11.687374749498998,0.0,0.0,0.0,0.0,0.0,0.0,NaN,156619.7895444272,156619.7895444272,156619.7895444272,156619.7895444272,156619.7895444272,156619.7895444272,NaN,5.0,5.0,5.0,5.0,5.0,5.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,NaN,100.0,100.0,100.0,100.0,100.0,100.0,NaN,1.0,1.0,1.0,1.0,1.0,1.0,NaN,4506.0,4506.0,4506.0,4506.0,4506.0,4506.0,NaN,5.0,5.0,5.0,5.0,5.0,5.0,NaN,156624.7895444272,5.0
704.128256513026,11.735470941883767,0.0,0.0,0.0,0.0,0.0,0.0,NaN,157224.93926974307,157224.93926974307,157224.93926974307,157224.93926974307,157224.93926974307,157224.93926974307,NaN,5.0,5.0,5.0,5.0,5.0,5.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,NaN,96.0,96.0,96.0,96.0,96.0,96.0,NaN,1.0,1.0,1.0,1.0,1.0,1.0,NaN,4403.0,4403.0,4403.0,4403.0,4403.0,4403.0,NaN,5.0,5.0,5.0,5.0,5.0,5.0,NaN,157229.93926974307,5.0
707.0140280561122,11.783567134268537,0.0,0.0,0.0,0.0,0.0,0.0,NaN,157736.20469366256,157736.20469366256,157736.20469366256,157736.20469366256,157736.20469366256,157736.20469366256,NaN,5.0,5.0,5.0,5.0,5.0,5.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,NaN,91.0,91.0,91.0,91.0,91.0,91.0,NaN,1.0,1.0,1.0,1.0,1.0,1.0,NaN,4279.0,4279.0,4279.0,4279.0,4279.0,4279.0,NaN,4.0,4.0,4.0,4.0,4.0,4.0,NaN,157741.20469366256,5.0
709.8997995991984,11.831663326653306,0.0,0.0,0.0,0.0,0.0,0.0,NaN,158163.82309922256,158163.82309922256,158163.82309922256,158163.82309922256,158163.82309922256,158163.82309922256,NaN,4.0,4.0,4.0,4.0,4.0,4.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,NaN,86.0,86.0,86.0,86.0,86.0,86.0,NaN,1.0,1.0,1.0,1.0,1.0,1.0,NaN,4198.0,4198.0,4198.0,4198.0,4198.0,4198.0,NaN,4.0,4.0,4.0,4.0,4.0,4.0,NaN,158167.82309922256,4.0
712.7855711422845,11.879759519038076,0.0,0.0,0.0,0.0,0.0,0.0,NaN,158573.28755605742,158573.28755605742,158573.28755605742,158573.28755605742,158573.28755605742,158573.28755605742,NaN,3.0,3.0,3.0,3.0,3.0,3.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,NaN,83.0,83.0,83.0,83.0,83.0,83.0,NaN,1.0,1.0,1.0,1.0,1.0,1.0,NaN,4097.0,4097.0,4097.0,4097.0,4097.0,4097.0,NaN,4.0,4.0,4.0,4.0,4.0,4.0,NaN,158576.28755605742,3.0
715.6713426853707,11.927855711422845,0.0,0.0,0.0,0.0,0.0,0.0,NaN,158955.23461859475,158955.23461859475,158955.23461859475,158955.23461859475,158955.23461859475,158955.23461859475,NaN,3.0000000000000004,3.0000000000000004,3.0000000000000004,3.0000000000000004,3.0000000000000004,3.0000000000000004,NaN,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,NaN,77.0,77.0,77.0,77.0,77.0,77.0,NaN,1.0,1.0,1.0,1.0,1.0,1.0,NaN,4010.0000000000005,4010.0000000000005,4010.0000000000005,4010.0000000000005,4010.0000000000005,4010.0000000000005,NaN,4.0,4.0,4.0,4.0,4.0,4.0,NaN,158958.23461859475,3.0000000000000004
718.557114228457,11.975951903807616,0.0,0.0,0.0,0.0,0.0,0.0,NaN,159437.8476565192,159437.8476565192,159437.8476565192,159437.8476565192,159437.8476565192,159437.8476565192,NaN,3.0,3.0,3.0,3.0,3.0,3.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,NaN,70.0,70.0,70.0,70.0,70.0,70.0,NaN,1.0,1.0,1.0,1.0,1.0,1.0,NaN,3916.0,3916.0,3916.0,3916.0,3916.0,3916.0,NaN,4.0,4.0,4.0,4.0,4.0,4.0,NaN,159440.8476565192,3.0
721.442885771543,12.024048096192384,0.0,0.0,0.0,0.0,0.0,0.0,NaN,159919.32997329798,159919.32997329798,159919.32997329798,159919.32997329798,159919.32997329798,159919.32997329798,NaN,3.0,3.0,3.0,3.0,3.0,3.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,NaN,68.0,68.0,68.0,68.0,68.0,68.0,NaN,1.0,1.0,1.0,1.0,1.0,1.0,NaN,3838.0,3838.0,3838.0,3838.0,3838.0,3838.0,NaN,4.0,4.0,4.0,4.0,4.0,4.0,NaN,159922.32997329798,3.0
724.3286573146293,12.072144288577155,0.0,0.0,0.0,0.0,0.0,0.0,NaN,160384.0328054377,160384.0328054377,160384.0328054377,160384.0328054377,160384.0328054377,160384.0328054377,NaN,2.0,2.0,2.0,2.0,2.0,2.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,NaN,62.0,62.0,62.0,62.0,62.0,62.0,NaN,1.0,1.0,1.0,1.0,1.0,1.0,NaN,3750.0,3750.0,3750.0,3750.0,3750.0,3750.0,NaN,4.0,4.0,4.0,4.0,4.0,4.0,NaN,160386.0328054377,2.0
727.2144288577155,12.120240480961924,0.0,0.0,0.0,0.0,0.0,0.0,NaN,160808.05753074161,160808.05753074161,160808.05753074161,160808.05753074161,160808.05753074161,160808.05753074161,NaN,2.0,2.0,2.0,2.0,2.0,2.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,NaN,60.0,60.0,60.0,60.0,60.0,60.0,NaN,1.0,1.0,1.0,1.0,1.0,1.0,NaN,3664.0,3664.0,3664.0,3664.0,3664.0,3664.0,NaN,4.0,4.0,4.0,4.0,4.0,4.0,NaN,160810.05753074161,2.0
730.1002004008016,12.168336673346694,0.0,0.0,0.0,0.0,0.0,0.0,NaN,161354.50059177767,161354.50059177767,161354.50059177767,161354.50059177767,161354.50059177767,161354.50059177767,NaN,1.0,1.0,1.0,1.0,1.0,1.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,NaN,57.0,57.0,57.0,57.0,57.0,57.0,NaN,1.0,1.0,1.0,1.0,1.0,1.0,NaN,3606.0,3606.0,3606.0,3606.0,3606.0,3606.0,NaN,5.0,5.0,5.0,5.0,5.0,5.0,NaN,161355.50059177767,1.0
732.9859719438878,12.216432865731463,0.0,0.0,0.0,0.0,0.0,0.0,NaN,161948.32118233695,161948.32118233695,161948.32118233695,161948.32118233695,161948.32118233695,161948.32118233695,NaN,1.0,1.0,1.0,1.0,1.0,1.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,NaN,55.0,55.0,55.0,55.0,55.0,55.0,NaN,1.0,1.0,1.0,1.0,1.0,1.0,NaN,3524.0,3524.0,3524.0,3524.0,3524.0,3524.0,NaN,5.0,5.0,5.0,5.0,5.0,5.0,NaN,161949.32118233695,1.0
735.871743486974,12.264529058116233,0.0,0.0,0.0,0.0,0.0,0.0,NaN,162498.3684406244,162498.3684406244,162498.3684406244,162498.3684406244,162498.3684406244,162498.3684406244,NaN,1.0,1.0,1.0,1.0,1.0,1.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,NaN,50.0,50.0,50.0,50.0,50.0,50.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,NaN,3457.0,3457.0,3457.0,3457.0,3457.0,3457.0,NaN,5.0,5.0,5.0,5.0,5.0,5.0,NaN,162499.3684406244,1.0
738.7575150300602,12.312625250501002,0.0,0.0,0.0,0.0,0.0,0.0,NaN,163091.00264431213,163091.00264431213,163091.00264431213,163091.00264431213,163091.00264431213,163091.00264431213,NaN,1.0,1.0,1.0,1.0,1.0,1.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,NaN,49.0,49.0,49.0,49.0,49.0,49.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,NaN,3341.0,3341.0,3341.0,3341.0,3341.0,3341.0,NaN,5.0,5.0,5.0,5.0,5.0,5.0,NaN,163092.00264431213,1.0
