time_min,time_hours,IRF1_mRNA_sim1,IRF1_mRNA_sim2,IRF1_mRNA_sim3,IRF1_mRNA_sim4,IRF1_mRNA_sim5,IRF1_mRNA_sim6,IRF1_mRNA_sim7,IRF1_mRNA_sim8,IRF1_mRNA_sim9,IRF1_mRNA_sim10,IRF1_mRNA_sim11,IRF1_mRNA_sim12,IRF1_mRNA_sim13,IRF1_mRNA_sim14,IRF1_mRNA_sim15,IRF1_mRNA_sim16,IRF1_mRNA_sim17,IRF1_mRNA_sim18,IRF1_mRNA_sim19,IRF1_mRNA_sim20,IRF1_mRNA_sim21,IRF1_mRNA_sim22,IRF1_mRNA_sim23,IRF1_mRNA_sim24,IRF1_mRNA_sim25,IRF1_mRNA_sim26,IRF1_mRNA_sim27,IRF1_mRNA_sim28,IRF1_mRNA_sim29,IRF1_mRNA_sim30,IRF1_mRNA_sim31,IRF1_mRNA_sim32,IRF1_mRNA_sim33,IRF1_mRNA_sim34,IRF1_mRNA_sim35,IRF1_mRNA_sim36,IRF1_mRNA_sim37,IRF1_mRNA_sim38,IRF1_mRNA_sim39,IRF1_mRNA_sim40,IRF1_mRNA_sim41,IRF1_mRNA_sim42,IRF1_mRNA_sim43,IRF1_mRNA_sim44,IRF1_mRNA_sim45,IRF1_mRNA_sim46,IRF1_mRNA_sim47,IRF1_mRNA_sim48,IRF1_mRNA_sim49,IRF1_mRNA_sim50,IRF1_mRNA_sim51,IRF1_mRNA_sim52,IRF1_mRNA_sim53,IRF1_mRNA_sim54,IRF1_mRNA_sim55,IRF1_mRNA_sim56,IRF1_mRNA_sim57,IRF1_mRNA_sim58,IRF1_mRNA_sim59,IRF1_mRNA_sim60,IRF1_mRNA_sim61,IRF1_mRNA_sim62,IRF1_mRNA_sim63,IRF1_mRNA_sim64,IRF1_mRNA_sim65,IRF1_mRNA_sim66,IRF1_mRNA_sim67,IRF1_mRNA_sim68,IRF1_mRNA_sim69,IRF1_mRNA_sim70,IRF1_mRNA_sim71,IRF1_mRNA_sim72,IRF1_mRNA_sim73,IRF1_mRNA_sim74,IRF1_mRNA_sim75,IRF1_mRNA_sim76,IRF1_mRNA_sim77,IRF1_mRNA_sim78,IRF1_mRNA_sim79,IRF1_mRNA_sim80,IRF1_mRNA_sim81,IRF1_mRNA_sim82,IRF1_mRNA_sim83,IRF1_mRNA_sim84,IRF1_mRNA_sim85,IRF1_mRNA_sim86,IRF1_mRNA_sim87,IRF1_mRNA_sim88,IRF1_mRNA_sim89,IRF1_mRNA_sim90,IRF1_mRNA_sim91,IRF1_mRNA_sim92,IRF1_mRNA_sim93,IRF1_mRNA_sim94,IRF1_mRNA_sim95,IRF1_mRNA_sim96,IRF1_mRNA_sim97,IRF1_mRNA_sim98,IRF1_mRNA_sim99,IRF1_mRNA_sim100,IRF1_protein_sim1,IRF1_protein_sim2,IRF1_protein_sim3,IRF1_protein_sim4,IRF1_protein_sim5,IRF1_protein_sim6,IRF1_protein_sim7,IRF1_protein_sim8,IRF1_protein_sim9,IRF1_protein_sim10,IRF1_protein_sim11,IRF1_protein_sim12,IRF1_protein_sim13,IRF1_protein_sim14,IRF1_protein_sim15,IRF1_protein_sim16,IRF1_protein_sim17,IRF1_protein_sim18,IRF1_protein_sim19,IRF1_protein_sim20,IRF1_protein_sim21,IRF1_protein_sim22,IRF1_protein_sim23,IRF1_protein_sim24,IRF1_protein_sim25,IRF1_protein_sim26,IRF1_protein_sim27,IRF1_protein_sim28,IRF1_protein_sim29,IRF1_protein_sim30,IRF1_protein_sim31,IRF1_protein_sim32,IRF1_protein_sim33,IRF1_protein_sim34,IRF1_protein_sim35,IRF1_protein_sim36,IRF1_protein_sim37,IRF1_protein_sim38,IRF1_protein_sim39,IRF1_protein_sim40,IRF1_protein_sim41,IRF1_protein_sim42,IRF1_protein_sim43,IRF1_protein_sim44,IRF1_protein_sim45,IRF1_protein_sim46,IRF1_protein_sim47,IRF1_protein_sim48,IRF1_protein_sim49,IRF1_protein_sim50,IRF1_protein_sim51,IRF1_protein_sim52,IRF1_protein_sim53,IRF1_protein_sim54,IRF1_protein_sim55,IRF1_protein_sim56,IRF1_protein_sim57,IRF1_protein_sim58,IRF1_protein_sim59,IRF1_protein_sim60,IRF1_protein_sim61,IRF1_protein_sim62,IRF1_protein_sim63,IRF1_protein_sim64,IRF1_protein_sim65,IRF1_protein_sim66,IRF1_protein_sim67,IRF1_protein_sim68,IRF1_protein_sim69,IRF1_protein_sim70,IRF1_protein_sim71,IRF1_protein_sim72,IRF1_protein_sim73,IRF1_protein_sim74,IRF1_protein_sim75,IRF1_protein_sim76,IRF1_protein_sim77,IRF1_protein_sim78,IRF1_protein_sim79,IRF1_protein_sim80,IRF1_protein_sim81,IRF1_protein_sim82,IRF1_protein_sim83,IRF1_protein_sim84,IRF1_protein_sim85,IRF1_protein_sim86,IRF1_protein_sim87,IRF1_protein_sim88,IRF1_protein_sim89,IRF1_protein_sim90,IRF1_protein_sim91,IRF1_protein_sim92,IRF1_protein_sim93,IRF1_protein_sim94,IRF1_protein_sim95,IRF1_protein_sim96,IRF1_protein_sim97,IRF1_protein_sim98,IRF1_protein_sim99,IRF1_protein_sim100
744.5290581162325,12.408817635270541,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3153.0,1295.0,6064.0,5646.0,2487.0,2129.0,5233.0,1886.0,7996.699192821942,3490.0,2421.0,177.0,410.0,23830.902154856423,915.0,1241.0,2871.0,443.0,13225.0,969.0,17020.0,408.0,97.0,1875.0,2159.3046338661334,321.0,1454.0,1863.9999999999998,9579.0,1259.4794551288328,2178.0,1101.0,625.0,5165.0,393.0,2245.0,1902.677145387052,2367.0,3565.0,739.0,410.0,1657.0,3686.0,1189.0,5979.0,324.0,5239.0,12295.0,4012.0,699.9999999999999,1027.0,237.0,4192.0,1803.0,4490.399706170814,413.0,714.0,3969.0,4382.0,297.0,2813.0,2165.637055105228,1385.0,5851.0,6759.0,226.0,8705.0,1702.9999999999998,1315.0,480.0,1666.0,1221.0,2564.0,690.0,5324.0,1766.0,625.0,2579.0000000000005,17872.0,6242.002640618705,10095.08114735066,2550.0,2225.6220762409375,11354.0,20373.0,1741.0,11725.0,900.0,2488.0,1661.0,5747.0,2183.0,12837.0,1821.509977590039,248.0,1111.0,2608.8509167134416,2864.9999999999995,21010.0,766.0000000000001
747.4148296593187,12.45691382765531,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,6.999999999999999,0.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3070.0,1249.0,5887.567236483441,5505.999999999999,2434.0,2069.0,5083.0,1821.0,7842.434804911169,3428.0,2351.0781593872366,168.60904753457953,402.0,23397.937795553426,896.0,1210.0,2793.0,428.0,12901.0,927.0000000000001,16686.515595557285,388.0,96.0,1829.0,2099.0,309.0,1419.0,1808.0,9340.349329922055,1223.0,2117.0,1074.0,607.8559251160239,5032.0,383.0,2184.0,1858.010822585671,2286.3968282402802,3472.0,719.0,394.0,1618.0,3587.3572625943802,1168.0,5846.0345371031635,313.7313281843883,5093.0,11943.0,3910.9999999999995,681.0,999.0,235.0,4072.0,1752.0,4409.886505680997,403.0,695.0,3845.0,4292.0,285.0,2740.0,2086.0,1336.0,5665.0,6551.0,221.0,8464.0,1682.0,1281.213989538338,465.0,1625.0,1177.0,2485.0,668.0,5209.436768357569,1710.0000000000002,603.0,2509.0,17462.0,6034.0,9863.0,2478.0,2163.0,11118.0,19822.0,1679.0,11380.913963641082,880.0,2429.0,1619.9999999999998,5573.084610645182,2150.0,12531.0,1774.0,241.0,1078.0,2534.0,2795.0,20517.963227668843,743.0
750.3006012024048,12.50501002004008,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2985.0,1207.0,5740.0,5377.0,2348.199838410723,2006.0,4934.0,1763.0,7667.0,3355.0,2280.0,163.0,394.0,22933.0,866.0,1172.9636754895791,2716.0,416.0,12553.297168120882,908.0,16381.0,375.0,94.0,1776.0,2044.0,302.0,1374.0,1752.0,9081.047563468417,1181.6335806951552,2062.7592561062806,1036.0,594.0,4899.0,374.0,2128.0,1806.7818984953108,2219.0,3372.0,694.0,386.0,1571.0,3482.0,1123.0,5711.0,302.0,4933.0,11581.502760749638,3795.9999999999995,664.0,966.0000000000001,227.0,3938.0,1693.0,4293.0,391.0,675.0,3740.0,4210.0,278.0,2661.134875598941,2035.0000000000002,1301.0,5503.0,6366.0,215.0,8245.0,1647.0000000000002,1242.0,458.0335869783738,1571.0,1144.0,2424.0,648.0,5085.0,1655.0,584.0,2443.0,17073.130884510745,5863.756808372877,9666.0,2403.0,2092.0,10857.088632302411,19321.0,1627.0,11053.0,854.0,2354.4244855989277,1572.0,5395.0,2122.0,12270.0,1735.0,240.0,1031.0,2476.0,2707.9999999999995,20042.0,718.0
753.186372745491,12.553106212424849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2904.0,1179.0,5579.0,5238.0,2286.0,1949.0,4799.7571073231065,1714.0,7523.0,3287.0,2221.0,154.0,382.0,22459.49173399512,841.0,1133.0,2631.0,407.0,12249.0,885.0,16089.0,364.0,88.0,1730.0,1978.0,299.0,1336.0,1708.0,8868.87776718241,1143.0,2005.0,1011.0,576.0,4771.0,359.0,2070.8573482244506,1755.0,2146.0,3277.0,676.0,377.0,1526.0,3388.0,1094.0,5582.384026928134,295.0,4773.0,11263.639870286934,3674.4742106891545,649.0,942.0,218.0,3824.0,1654.0,4193.726452829039,376.0,650.0,3661.0,4121.0,268.0,2597.0,1980.0,1265.0,5362.0,6182.0,206.0,8045.7818497779535,1635.0,1211.0,445.0,1522.0,1103.0,2360.0,623.0,4963.0,1604.0,568.0,2376.0,16694.0,5683.0,9406.0,2341.0,2030.6456655449588,10668.0,18809.0,1579.0,10716.0,822.0,2296.0,1533.0,5243.913419315013,2084.0,11988.0,1684.0,231.0,996.5386691768638,2400.0,2634.0,19571.21764254637,702.0
756.0721442885772,12.60120240480962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2806.0,1151.0,5422.0,5063.0,2217.0,1899.0,4674.0,1669.0,7349.416945569683,3226.0,2154.0,151.90354446222307,369.0,22022.0,821.0,1099.0,2554.0,397.0,11954.0,862.0,15794.970152958884,359.0,88.0,1700.0,1922.5468352549392,290.0,1297.0,1656.0,8618.0,1114.0,1936.0,980.9999999999999,559.0000000000001,4633.0,348.0,2002.2602059251196,1708.0,2091.0,3170.0,651.0,362.0,1477.0,3292.0448129034944,1062.0,5456.0,284.5179059478209,4625.699249235509,10953.777569077403,3573.0,630.5472622842669,919.6361322255784,209.0,3700.0,1607.0,4091.0,361.0,628.0,3558.0,4023.0,264.0,2539.0,1920.0,1233.0,5194.0,6021.0,201.0,7867.595828551418,1617.0,1173.0,430.0,1476.0,1067.0,2297.0,598.0,4844.0,1563.9999999999998,556.0,2311.0,16332.0,5516.048926887882,9173.0,2274.0,1980.2586723749564,10440.628702909029,18319.0,1545.0,10417.0,804.0,2228.0,1493.0,5086.0,2065.0,11691.0,1636.0,230.0,966.0,2327.0,2566.0,19158.0,681.0
758.9579158316633,12.649298597194388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2731.0,1120.821370391922,5270.0,4918.0,2162.0,1843.0,4545.0,1623.0,7197.783521401181,3167.659009970578,2071.0,147.0,360.0,21574.693777678218,796.7415717025071,1072.0,2488.0,388.0,11650.0,831.0,15446.061135043667,356.0,86.0,1644.0,1856.0,284.0,1259.0,1612.0,8416.0,1079.0,1883.0,956.0,545.0,4498.0,334.0,1939.0,1662.47971841295,2034.0,3068.662060671494,634.0,352.0,1431.0,3190.858762908851,1032.0,5334.0,275.55467354287964,4505.0,10640.0,3461.2669160600817,612.0,881.0000000000001,202.0,3597.150009797153,1557.0,3992.0,350.0,598.0,3453.0,3945.0,256.0,2479.0,1862.0,1199.0,5039.0,5835.0,197.99999999999997,7652.952193696156,1593.2869669227498,1148.0,420.0,1439.0,1042.0,2235.0,581.0,4725.0,1527.0,538.0,2250.0,15978.0,5342.155434920021,8955.146497100599,2227.0,1920.0,10218.0782723858,17830.0,1508.0,10123.0,786.0,2159.0,1452.0,4948.0,2039.0,11404.0,1598.0,215.0,938.0,2273.0,2493.0,18726.43788515761,657.0
761.8436873747495,12.697394789579159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2652.0,1084.4888422004183,5121.0,4779.0,2099.0,1783.0,4402.0,1584.9999999999998,7038.0,3089.5819600514883,2012.6575455226894,143.0,349.0,21077.466804642372,771.0,1040.0,2428.0,379.0,11396.0,810.0,15164.0,347.0,85.0,1579.0000000000002,1800.0000000000002,280.0,1224.0,1566.0,8192.0,1051.0,1819.0,922.0,527.0,4388.0,323.0,1891.0277139804894,1615.65260578346,1969.0,2992.0,611.0,345.0,1393.0,3116.0,1006.0,5217.687788797778,268.5199093406454,4372.0,10338.0,3351.536207045866,597.0,860.0,195.0,3521.0,1506.0,3897.144203868485,336.0,575.0,3362.0,3854.0,252.0,2397.0,1809.02321733977,1169.0345225995507,4879.0,5666.0,187.0,7456.96207091645,1577.0,1121.0,409.0,1384.0,1008.7132971013752,2178.0,562.0,4644.952133343334,1484.0,521.0,2198.0,15602.421286503524,5174.0,8751.0,2174.1937396554736,1862.0,10008.008737067636,17314.0,1460.0,9837.0,767.0,2105.408620652126,1414.0,4825.4050521395675,2009.0,11130.0,1562.0,207.0,907.0,2204.0,2430.0,18252.546142286294,642.0
764.7294589178357,12.745490981963927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2583.0,1050.0,4975.985062373488,4639.0,2043.0,1740.0,4292.0,1546.5416453340813,6888.0,3043.0,1955.0,139.0,337.0,20581.882367282582,741.0,1005.0000000000001,2349.0,364.0,11092.126211271787,786.211838245747,14835.0,338.0,79.0,1531.0,1747.0,270.0,1197.0,1521.0,7960.444109631517,1012.0,1760.0,898.0,505.0,4274.0,313.0,1830.589997372066,1569.0979331619055,1922.9640767239673,2907.896165189877,592.0,332.0,1356.0,3033.4812588119553,974.1322833746314,5095.723194990921,263.0,4248.0,10021.0,3253.865189773028,589.0,835.0,193.0,3418.0,1462.0,3808.0,325.0,562.0,3279.0,3748.0,244.0,2318.0,1760.0,1132.0,4750.0,5493.0,182.0,7269.0,1557.0,1090.0,395.0,1355.0,977.48069747919,2116.0,549.0,4539.0,1436.0,493.0,2153.0,15233.0,5013.0,8559.0,2109.0,1820.0,9836.0,16865.0,1418.0,9570.0,750.0,2043.0,1372.0,4678.756722033333,1989.0,10885.0,1515.7669311120403,202.0,879.0,2144.0,2352.0,17788.606602689764,625.0
767.6152304609218,12.793587174348698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2520.0,1023.0,4834.0,4509.0,1978.0,1685.0,4149.0,1494.0,6746.0,2969.0,1912.0,136.0,328.0,20077.0,718.9999999999999,971.0,2276.0,352.0,10856.005918968453,764.0,14518.0,331.0,79.0,1479.0,1707.0,265.0,1170.0,1477.0,7725.0,983.0,1710.0,877.0,485.681607372361,4143.0,303.0,1780.3750729061758,1532.9044952029878,1875.0,2803.0,564.0,324.0,1315.0,2961.0,946.0,4967.815382319754,253.0,4147.329164805896,9767.250642046372,3181.0,573.0,807.0,186.0,3325.0,1417.0,3728.0,318.00000000000006,547.0,3175.165473212366,3671.7929240327203,239.0,2253.0,1712.0,1107.0,4620.0,5329.224845765977,176.0,7082.0,1541.0,1047.0,382.0,1313.0,955.0,2064.0,537.0,4424.0,1395.0,482.00000000000006,2086.0,14877.0,4875.586286417371,8366.0,2044.0,1762.0,9655.0,16424.0,1369.3772400486396,9314.0,732.0,1985.0,1321.0,4558.0,1964.0,10606.0,1473.0,199.0,857.0,2066.0,2290.0,17310.994766424148,602.3668968626447
770.501002004008,12.841683366733466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2454.0,994.0000000000001,4689.0,4381.0,1921.0,1647.0,4042.0,1446.0,6584.0,2916.0,1859.0,134.0378933346769,318.0,19579.055700583573,700.0,944.0000000000001,2217.0,345.0,10598.0,743.0,14198.0,317.0,76.0,1431.0,1655.0,257.0,1138.0,1438.13764207314,7478.265509995956,956.0,1657.0,852.0,470.4893322673155,4038.9999999999995,295.0,1731.0,1481.6063411937953,1833.4905376609886,2715.0,549.0,316.0,1278.0,2894.0,921.7511268050339,4860.1325262127675,240.00000000000003,4032.0,9485.0,3078.8170293507046,556.0,775.0,182.0,3225.9999999999995,1386.0,3633.0,311.0,538.0,3072.0,3601.0,232.0,2191.0,1656.4848410632703,1073.0,4503.0,5172.0,167.0,6923.0,1528.0,1021.0,371.0,1278.0,926.0,2006.0,519.0,4312.0,1357.0,474.0,2025.165788178537,14505.0,4734.0,8152.0,1995.0,1709.0,9464.0,15984.822801996934,1331.0,9024.0,706.0,1934.0,1281.0,4428.0,1913.3743205806027,10330.845253621901,1432.0,192.0,835.0,2000.0,2232.0,16892.0,585.0
773.3867735470942,12.889779559118237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2401.0,963.0,4563.0,4250.0,1869.9999999999998,1604.0,3943.9999999999995,1395.0,6447.106972984981,2857.0,1804.0,131.0,305.23097133558736,19099.000000000004,682.0,913.0,2162.0,336.0,10319.633720892318,718.0,13912.0,299.0,76.0,1394.0,1595.0,251.0,1110.0,1395.0,7255.808971886919,929.0,1607.0,822.0,458.0,3931.0,286.0,1679.9999999999998,1425.6125279045361,1783.0,2639.0,535.0,304.0,1247.0,2818.0,891.9999999999999,4770.0,234.0,3923.0,9195.118928176444,2976.0,537.0,757.0,177.0,3135.0,1347.0719060127208,3549.0,300.0,523.0,2995.0,3532.0,224.0,2124.0,1619.0,1045.0,4346.0,5022.899190109808,162.0,6769.003155900185,1483.0,996.0,357.0,1239.0,895.0,1952.0,507.7450765590172,4224.0,1318.0,460.0,1961.0,14166.999999999998,4590.0,7944.572239686839,1946.0,1652.7111312822783,9284.0,15572.605314953693,1294.0,8764.0,691.0,1866.0,1246.0,4316.0,1903.0,10074.428124950935,1379.0,189.0,811.0,1944.0,2174.0,16485.0,566.3275678482714
